movie_id,title,intro,year,region,inferred_type,language,main_genre,all_genres,festival_name,festival_class,length
34997815,"派对之后 / Depois Daquela Festa
                             / After That Party",2019-09-26(美国) / 查尔斯·弗里克斯 / 巴西 / 15分钟 / 派对之后 / 剧情 / 喜剧 / 短片 / Mel Carvalho / Lucas Drummond / 葡萄牙语,2019,USA,Short,葡萄牙语,Comedy,"['Drama', 'Comedy']",,,15.0
35005378,"菲律宾暴力史 / Servando Magdamag
                             / A Tale of Filipino Violence",2022-07-05(马赛电影节) / 菲律宾 / 拉夫·迪亚兹 / 409分钟 / 菲律宾暴力史 / 纪录片 / 拉夫·迪亚兹 Lav Diaz / 菲律宾语 / 英语,2022,,Documentary,English,,[],马赛电影节,Niche,409.0
35008440,"唐顿庄园2 / Downton Abbey: A New Era
                             / 唐顿庄园电影版2 / 唐顿庄园：全新世代(港/台)
                        
[可播放]",2022-04-27(法国) / 2022-04-29(英国) / 2022-05-20(美国) / 2022-05-20(中国大陆) / 米歇尔·道克瑞 / 休·博纳维尔 / 伊丽莎白·麦戈文 / 玛吉·史密斯 / 劳拉·卡尔迈克尔 / 吉姆·卡特 / 布兰登·柯伊尔 / 凯文·道尔 / 琼安·弗洛加特 / 哈利·海顿-佩顿 / 罗伯·詹姆斯-克里尔 / 艾伦·里奇 / 菲利斯·洛根 / 索菲 麦希拉 / 塔彭丝·米德尔顿 / 莱斯利·尼科尔 / 艾美达·斯丹顿 / 佩内洛普·威尔顿 / 纳塔莉·贝伊 / 萨曼莎·邦德 / 拉奎尔·卡西迪 / 迈克尔·福克斯 / 休·丹西 / 乔纳森·考尔 / 苏·乔斯顿 / 道格拉斯·瑞斯 / 劳拉·哈德克 / 乔纳森·扎凯 / 多米尼克·韦斯特 / 亚历克斯·麦奎因 / 查理·沃森 / 保罗·柯普雷 / 奥利维耶·克拉弗里 / 罗斯·格林 / 尼克·欧文福特 / 戴维·罗布 / 英国 / 美国 / www.focusfeatures.com/downton-abbey/ / 西蒙·柯蒂斯 / 124分钟 / 120分钟(中国大陆) / 唐顿庄园2 / 剧情 / 爱情 / 朱利安·费罗斯 Julian Fellowes / 英语,2022,France,Movie,English,Romance,"['Drama', 'Romance']",,,124.0
35013359,"扫毒3：人在天涯 / 掃毒3：人在天涯
                             / 扫毒3 / 扫毒3天大地大",2023-07-06(中国大陆) / 2023-07-27(中国香港) / 刘青云 / 古天乐 / 郭富城 / 杨采钰 / 罗嘉良 / 谢君豪 / 方中信 / 陈国邦 / 洪天明 / 刘浩龙 / 苏宸褕 / 徐伟栋 / 丘占辉 / 林雪 / 袁富华 / 张松枝 / 彭怀安 / 建康 / 中国大陆 / 中国香港 / 邱礼涛 / 124分钟 / 扫毒3：人在天涯 / 剧情 / 动作 / 犯罪 / 邱礼涛 Herman Yau / 粤语 / 汉语普通话,2023,Mainland China,Movie,Mandarin,Action,"['Drama', 'Action', 'Crime']",,,124.0
35017064,"老去 / Old
                             / 诡老(台) / 归老(豆友译名)
                        
[可播放]",2021-07-21(法国) / 2021-07-23(美国) / 盖尔·加西亚·贝纳尔 / 薇姬·克里普斯 / 卢夫斯·塞维尔 / 亚历克斯·沃尔夫 / 托马辛·麦肯齐 / 阿比·丽 / 妮基·阿姆卡-伯德 / 梁振邦 / 伊莱扎·斯坎伦 / 亚伦·皮埃尔 / 艾伯丝·戴维兹 / 埃蒙·埃利奥特 / 亚历克莎·斯温顿 / 古斯塔夫·汉马斯顿 / 凯思琳·查尔方特 / 弗朗西斯卡·伊斯特伍德 / M·奈特·沙马兰 / 马修·希尔 / 杰弗里·霍尔斯曼 / 玛格·达·席尔瓦 / 亚历杭德拉·乌斯切 / 美国 / M·奈特·沙马兰 / 108分钟 / 老去 / 剧情 / 悬疑 / 惊悚 / 恐怖 / M·奈特·沙马兰 M. Night Shyamalan / 皮埃尔·莱维 Pierre Levy / Frederik Peeters / 英语,2021,France,Movie,English,1Horror,"['Drama', 'Mystery', '2Thriller', '1Horror']",,,108.0
35017419,"街娃儿
                             / 狂途 / Streetwise",2021-07-13(戛纳电影节) / 2021-10-15(平遥国际电影展) / 2022-07-30(FIRST青年电影展) / 2023-06-16(中国大陆) / 李九霄 / 黄米依 / 余皑磊 / 沙宝亮 / 姚橹 / 修超 / 沈芝弈 / 中国大陆 / 那嘉佐 / 96分钟 / 剧情 / 那嘉佐 Jiazuo Na / 汉语普通话,2021,Mainland China,Movie,Mandarin,Drama,['Drama'],戛纳电影节,A-list,96.0
35026169,当你拯救完世界 / When You Finish Saving The World,2022-01-20(圣丹斯电影节) / 2023-01-20(美国) / 朱丽安·摩尔 / 菲恩·伍法德 / 艾莉莎·博 / 杰伊·桑德斯 / 杰克·贾斯蒂斯 / 比利·布莱克 / Eleonore Hendricks  / 凯瑟琳·豪恩 / 安纳切斯卡·布朗 / 莎拉·安 / 玛丽卡·罗斯·塞耶斯 / 费利佩·珍泰特 / 卡尔霍恩·科尼格 / 科林·米勒 / 阿德里安·麦肯齐 / 咪咪·弗莱彻 / 莎朗·安妮·亨德森 / 克丽斯托·梅耶斯 / 萨拉·明妮奇 / 美国 / 杰西·艾森伯格 / 88分钟 / 当你拯救完世界 / 剧情 / 喜剧 / 杰西·艾森伯格 Jesse Eisenberg / 英语,2022,USA,Movie,English,Comedy,"['Drama', 'Comedy']",圣丹斯电影节,A-list,88.0
35028876,"D.P：逃兵追缉令 / D.P 개의 날
                             / D.P狗之日 / D.P Dog Day",2021-08-27(韩国) / 丁海寅 / 具教焕 / 金成均 / 孙锡久 / 元志安 / 李濬荣 / 高庚杓 / 朴柾佑 / 李雪 / 玄奉植 / 申承浩 / 赵贤哲 / 洪京 / 权海骁 / 李仲玉 / 崔俊英 / 李海云 / 金东英 / 郑多恩 / 裴济基 / 罗哲 / 何珍娜 / 宋德浩 / 李妍 / 吴敏爱 / 文尚勋 / 李相京 / 南道润 / 朴美贤 / 裴侑蓝 / 朴世俊 / 金范洙 / 朱仲赫 / 黄成彬 / 韩国 / 韩俊熙 / 55分钟 / D.P：逃兵追缉令 / 剧情 / 动作 / 犯罪 / 韩俊熙 Jun-hee Han / 金普通 / 韩语,2021,South Korea,TV Series,Korean,Action,"['Drama', 'Action', 'Crime']",,,55.0
35032319,害怕看不见的人 / Fear the Invisible Man,2023-06-13(美国网络) / 安古斯·麦克菲登 / 美国 / 100分钟 / 害怕看不见的人 / 剧情 / 悬疑 / 惊悚 / 恐怖 / Philip Daay / 英语,2023,USA,Movie,English,1Horror,"['Drama', 'Mystery', '2Thriller', '1Horror']",,,100.0
35038640,"阿尔卡拉斯 / Alcarràs
                             / 桃子树的最后丰收(台) / 阳光灿烂的果园(港)",2022-02-15(柏林电影节) / 2022-04-29(西班牙) / 2022-05-26(意大利) / 乔迪·普约尔·多塞特 / 安娜·奥汀 / 塞尼娅·罗赛特 / 阿尔伯特·波斯齐 / 艾奈特·朱诺 / 约瑟普·阿巴德 / 蒙特斯·奥罗 / 卡尔斯·卡波斯 / 乔尔·罗维拉 / 伊萨克·罗维拉 / 贝尔塔·皮珀 / 万东尼娅·卡斯泰尔斯 / 吉布里尔·卡斯 / 杰克布·迪阿特 / 西班牙 / 意大利 / 卡拉·西蒙 / 120分钟 / 阿尔卡拉斯 / 剧情 / 家庭 / 卡拉·西蒙 Carla Simón / 阿尔瑙·维拉罗 Arnau Vilaró / 加泰罗尼亚语,2022,,Movie,加泰罗尼亚语,Family,"['Drama', 'Family']",柏林电影节,A-list,120.0
35040778,"杀戮罗曼史 / 킬링 로맨스
                             / Killing Romance / 杀人罗曼史",2023-04-14(韩国) / 李荷妮 / 孔明 / 李善均 / 韩国 / 李元锡 / 杀戮罗曼史 / 爱情 / 韩语,2023,South Korea,Movie,Korean,Romance,['Romance'],,,
35041292,"玉骨遥
                             / 朱颜
                        
[可播放]",2023-07-02(中国大陆) / 肖战 / 任敏 / 方逸伦 / 王楚然 / 王子奇 / 李明德 / 叶盛佳 / 卢昱晓 / 韩栋 / 何晟铭 / 曾黎 / 陈紫函 / 郭军 / 杨明娜 / 阮圣文 / 张磊 / 朱翔 / 洋懿 / 此沙 / 胡彩虹 / 陈欣予 / 张双利 / 黑子 / 罗嘉良 / 中国大陆 / 蒋家骏 / 45分钟 / 爱情 / 奇幻 / 古装 / 吴迎盈 Yingying Wu / 汉语普通话,2023,Mainland China,TV Series,Mandarin,Fantasy,"['Romance', 'Fantasy', 'Costume']",,,45.0
35041305,八月八日,2016(日本) / 石桥静河 / 日本 / 三宅唱 / 13分钟 / 短片 / 三宅唱 Sho Miyake / 日语,,Japan,Short,Japanese,,[],,,13.0
35041306,"长滨 / NAGAHAMA
                             / 長浜",2016(日本) / 石桥静河 / 日本 / 三宅唱 / 18分钟 / 长滨 / 短片 / 三宅唱 Sho Miyake / 日语,,Japan,Short,Japanese,,[],,,18.0
35043401,"断网 / 斷網
                             / 断网24小时 / Cyber Heist
                        
[可播放]",2023-03-03(中国大陆) / 2023-03-09(中国香港) / 郭富城 / 任达华 / 林家栋 / 谭耀文 / 黄德斌 / 赖雅妍 / 胡子彤 / 邹文正 / 黄文慧 / 汤怡 / 黄耀煌 / 邝庭和 / 杨柳青 / 顾定轩 / 李凯贤 / 郭慧 / 中国香港 / 中国大陆 / 黄庆勋 / 2023-02-25 14:00 / 110分钟(中国大陆) / 111分钟 / 断网 / 剧情 / 动作 / 犯罪 / 吕冠南 Koon-Nam Lui / 叶铭浩 Ming-Ho Yip / 岑君茜 Kwan-Sin Shum / 汉语普通话 / 粤语,2023,Mainland China,Movie,Cantonese,Action,"['Drama', 'Action', 'Crime']",,,110.0
35048285,"欧阳万成：好交易 / Jimmy O. Yang: Good Deal
                             / 欧阳万成的单口喜剧专场",2020-05-08(美国) / 欧阳万成 / 美国 / 马库斯·雷波依 / 54分钟 / 欧阳万成：好交易 / 喜剧 / 脱口秀 / 欧阳万成 Jimmy O. Yang / 英语,2020,USA,Talk Show,English,Comedy,['Comedy'],,,54.0
35048413,"健听女孩 / CODA
                             / 乐动心旋律(台) / 贝利叶一家 美国版",2021-01-29(圣丹斯电影节) / 2021-08-13(美国网络) / 艾米莉亚·琼斯 / 特洛伊·科特苏尔 / 玛丽·玛特琳 / 丹尼尔·杜兰特 / 欧赫尼奥·德尔维斯 / 福迪亚·瓦尔什-匹罗 / 艾米·福赛思 / 凯文·查普曼 / 约翰·菲奥里 / 朗尼·法默 / 科特兰·琼斯 / 莫莉·贝丝·托马斯 / 阿雅娜·布朗 / 杰森·普加奇 / 基亚娜·法内 / 安尼莉·利斯特 / 史蒂芬·卡利斯坎 / 何塞·冈斯·阿尔维斯 / 欧文·伯克 / 梅利莎·麦克米金 / 埃里卡·麦克德莫特 / 玛丽·安·绍布 / 莎拉·克拉克 / 大卫·纽森 / 大卫·布肯德尔 / 理查德·钱德勒 / 罗布·勒维克 / 琪拉·皮查多 / 瑞贝卡·吉贝尔 / 斯通·马汀 / 美国 / 法国 / 加拿大 / 夏安·海德 / 111分钟 / 健听女孩 / 剧情 / 音乐 / 夏安·海德 Sian Heder / 维多利亚·贝多斯 Victoria Bedos / 斯坦尼斯拉斯·卡雷·德·马尔博格 Stanislas Carré de Malberg / 艾里克·拉缇戈 Eric Lartigau / 托马斯·彼得葛恩 Thomas Bidegain / 美国手语 / 英语,2021,USA,Movie,English,1Musical,"['Drama', '1Musical']",圣丹斯电影节,A-list,111.0
35048728,"曼达洛人 第三季 / The Mandalorian Season 3
                             / 星球大战：曼达洛人 / Star Wars: The Mandalorian",2023-03-01(美国) / 佩德罗·帕斯卡 / 凯缇·萨克霍夫 / 艾米莉·斯沃洛 / 卡尔·韦瑟斯 / 布伦丹·维恩 / 拉蒂夫·克劳德 / 泰特·弗莱彻 / 韦斯利·坎摩尔 / 帕维什·齐纳 / 塔伊加·维迪提 / 马蒂·马图利斯 / 雪莉·亨德森 / 侬索·阿诺斯 / 马特·弗雷泽 / 凯瑞·琼斯 / 密斯提·罗萨斯 / 大卫·圣皮埃尔 / 艾丽卡·杜克 / 乔·奥斯蒙德 / 克里斯托弗·洛伊德 / 莉佐 / 杰克·布莱克 / 吉安卡罗·埃斯波西托 / 艾米·塞德丽丝 / 李善亨 / 奥米德·阿布塔西 / 温明娜 / 蒂莫西·奥利芬特 / 比尔·伯尔 / 特穆拉·莫里森 / 蒂姆·麦道斯 / 凯蒂·M·奥布莱恩 / 美国 / 卡尔·韦瑟斯 / 布莱丝·达拉斯·霍华德 / 黛博拉·周 / 塔伊加·维迪提 / 佩顿·里德 / 罗伯特·罗德里格兹 / 曼达洛人 / 40分钟 / 曼达洛人 / 动作 / 科幻 / 奇幻 / 冒险 / 乔恩·费儒 Jon Favreau / 乔治·卢卡斯 George Lucas / 英语,2023,USA,TV Series,English,Sci-Fi,"['Action', 'Sci-Fi', 'Fantasy', '1Adventure']",,,40.0
35056243,"十三条命 / Thirteen Lives
                             / 13条命",2022-07-29(美国) / 2022-08-05(美国网络) / 维果·莫腾森 / 科林·法瑞尔 / 乔尔·埃哲顿 / 汤姆·巴特曼 / 乔什·赫尔曼 / 简·拉金 / 扎赫拉·纽曼 / 保拉·加西亚 / 刘易斯·菲茨-杰拉德 / 维他亚·潘斯林加姆 / 保罗·格里森 / 萨哈贾克·波斯安吉特 / 阿汀·约翰 / 彼得·奈特 / 披纳若·苏潘平佑 / 凯文·斯宾克 / 布莱克·麦克法兰 / 苏格拉瓦·卡那诺 / 提拉·丘迪库尔 / 沙克里亚·塔里亚瓦特 / 提拉瓦特·穆维莱 / 努弗恩·布艾 / 文森特·B·拉戈斯 / 提拉帕·萨扎顾 / Chatchawai Kamonsakpitak / 陂帕同·颂通亚纳奇 / 普洛伊·帕特拉科恩·唐苏帕昆 / 凯·潘塔诺 / 美国 / 加拿大 / 英国 / 朗·霍华德 / 2022-07-29 / 149分钟 / 十三条命 / 剧情 / 传记 / 惊悚 / 威廉姆·尼克尔森 William Nicholson / 丹·麦克弗森 Don MacPherson / 英语 / 泰语,2022,USA,Movie,泰语,2Thriller,"['Drama', 'Biography', '2Thriller']",,,149.0
35056376,"惊天营救2 / Extraction 2
                             / 极限营救2",2023-06-16(美国网络) / 克里斯·海姆斯沃斯 / 格什菲·法拉哈尼 / 丹尼尔·伯哈特 / 蒂娜婷·达拉齐施维利 / Sinead Phelps / 亚当·贝萨 / Tornike Bziava / 达托·巴赫塔泽 / 乔治·拉沙 / Paul A Maynard / 拉亚·坎普贝尔 / Tornike Gogrichiani / 塞巴斯蒂安·斯萨克 / Filip Finkelstejn / Alex Montyro / 伊德里斯·艾尔巴 / 美国 / 山姆·哈格雷夫 / 122分钟 / 惊天营救2 / 动作 / 惊悚 / 乔·罗素 Joe Russo / 英语,2023,USA,Movie,English,2Thriller,"['Action', '2Thriller']",,,122.0
35063919,"大宋少年志2
                             / 宋二志
                        
[可播放]",2023-07-29(中国大陆) / 张新成 / 周雨彤 / 王佑硕 / 苏晓彤 / 郑伟 / 付伟伦 / 迟嘉 / 王鹤贺 / 海一天 / 翁虹 / 闫肃 / 余承恩 / 林家川 / 黄曦彦 / 王可 / 胡嘉欣 / 马大明 / 赵震宇 / 中国大陆 / 王飞 / 周楠 / 45分钟 / 剧情 / 古装 / 王倦 Juan Wang / 汉语普通话,2023,Mainland China,TV Series,Mandarin,Costume,"['Drama', 'Costume']",,,45.0
35068230,"吉祥如意
                             / The Reunions
                        
[可播放]",2020-07-26(上海电影节) / 2021-01-29(中国大陆) / 王吉祥 / 大鹏 / 刘陆 / 王庆丽 / 中国大陆 / 大鹏 / 80分钟 / 剧情 / 家庭 / 大鹏 Chengpeng Dong / 汉语普通话,2020,Mainland China,Movie,Mandarin,Family,"['Drama', 'Family']",上海电影节,Regional-China,80.0
35072589,"高卢英雄：中国大战罗马帝国 / Astérix & Obélix: L'Empire du Milieu
                             / 高卢英雄5 / 高卢英雄：中国",2023-02-01(法国) / 吉约姆·卡内 / 吉尔·勒卢什 / 文森特·卡索 / 玛丽昂·歌迪亚 / 梅兰尼·蒂埃里 / 范林丹 / 皮埃尔·里夏尔 / 兹拉坦·伊布拉西莫维奇 / 何塞·加西亚 / 弗兰克·盖思堂彼得 / 乔纳森·科恩 / 朗齐·贝迪亚 / 安琪儿 / 奥黛丽·拉米 / 杰罗姆·芒德尔 / Mathieu Chedid / 菲烈·卡特林 / 马努·佩埃特 / 樊尚·德扎尼亚 / 马克·弗赖兹 / 马克·黄 / 法国 / 吉约姆·卡内 / 高卢英雄：中国大战罗马帝国 / 喜剧 / 冒险 / 勒内·戈西尼 René Goscinny / 阿尔伯特·尤德佐 Albert Uderzo / 吉约姆·卡内 Guillaume Canet / Julien Hervé / 菲利浦·米奇兰 Philippe Mechelen / 法语,2023,France,Movie,French,1Adventure,"['Comedy', '1Adventure']",,,
35073166,"保护者 / 보호자
                             / A Man of Reason",2022-09-10(多伦多电影节) / 2023-08-15(韩国) / 郑雨盛 / 金南佶 / 朴成雄 / 郭度沅 / 金俊翰 / 李伊利雅 / 朴柔娜 / 韩国 / 郑雨盛 / 103分钟 / 保护者 / 动作 / 韩语,2022,South Korea,Movie,Korean,Action,['Action'],多伦多电影节,A-list,103.0
35073886,"分手的决心 / 헤어질 결심
                             / 报复式分手 / Decision to Leave",2022-05-23(戛纳电影节) / 2022-06-29(韩国) / 汤唯 / 朴海日 / 李贞贤 / 朴勇宇 / 高庚杓 / 金信英 / 郑永琡 / 刘承睦 / 朴正民 / 徐现宇 / 郑伊书 / 李学周 / 郑素利 / 黄载沅 / 刘台午 / 崔代勋 / 高旻示 / 郑荷昙 / 陈庸旭 / 朱仁英 / 权爀 / 诹访部顺一 / 泽城美雪 / 韩国 / 朴赞郁 / 138分钟 / 分手的决心 / 剧情 / 犯罪 / 悬疑 / 郑瑞景 Seo-Gyeong Jeong / 朴赞郁 Chan-wook Park / 韩语 / 汉语普通话,2022,South Korea,Movie,Mandarin,Crime,"['Drama', 'Crime', 'Mystery']",戛纳电影节,A-list,138.0
35076714,"扎克·施奈德版正义联盟 / Zack Snyder's Justice League
                             / 正义联盟：扎克·施耐德版 / 萨克·薛达之正义联盟(港)
                        
[可播放]",2021-03-18(美国) / 2021-05-03(中国大陆网络) / 本·阿弗莱克 / 亨利·卡维尔 / 盖尔·加朵 / 杰森·莫玛 / 埃兹拉·米勒 / 雷·费舍尔 / 艾米·亚当斯 / 威廉·达福 / 杰西·艾森伯格 / 杰瑞米·艾恩斯 / 戴安·琳恩 / 康妮·尼尔森 / J·K·西蒙斯 / 塞伦·希德 / 郑恺 / 安柏·赫德 / 乔·莫顿 / 丽莎·洛文·孔斯利 / 大卫·休里斯 / 安·奥戈博莫 / 奥古斯塔·艾娃·艾伦德斯杜提尔 / 克里斯特比约格·凯尔德 / 英格瓦·埃盖特·西古德松 / 马克·麦克卢尔 / 迈克尔·麦克埃尔哈顿 / 约翰·达格尔什 / 拉腊·德坎罗 / 罗比·基 / 吉姆·斯图格恩 / 杜晨·科洛斯 / 埃莉诺·松浦 / 萨曼莎·乔 / 布鲁克·恩斯 / 杰罗姆·普拉顿 / 理查德·克里弗特 / 文森特·里奥特 / 马克·阿诺德 / 彼得·吉尼斯 / 赛吉·康斯坦斯 / 奥萝尔·劳泽瑞尔 / 朱利安·刘易斯·琼斯 / 雷·波特 / 弗朗西斯·麦基 / 科雷西·克莱门斯 / 露西·布莱尔斯 / 威尔·柯班 / 凯伦·布莱森 / 克里斯蒂·梅尔 / 吉安皮罗·科格诺利 / 寇布勒·霍尔德布鲁克-史密斯 / 凯文·马图林 / 泰勒·詹姆斯 / 布鲁斯·钟 / 奥赖恩·李 / 奥利弗·加茨 / 凯莉·波尔克 / 奥利弗·鲍威尔 / 哈里·列尼斯 / 欧米·罗斯 / 萨姆·本杰明 / 卡拉·古奇诺 / 罗素·克劳 / 扎克·施奈德 / 杰瑞德·莱托 / 罗宾·怀特 / 比利·克鲁德普 / 乔·曼根尼罗 / 斯沃里·拉格纳内 / 安德鲁·G·奥格尔比 / 山姆·威克斯 / Katia Elizarova / Salóme Gunnarsdóttir / 尼克·麦金利斯 / 夏洛特·卡莫 / 美国 / 扎克·施奈德 / 242分钟 / 扎克·施奈德版正义联盟 / 动作 / 科幻 / 奇幻 / 冒险 / 扎克·施奈德 Zack Snyder / 克里斯·特里奥 Chris Terrio / 威尔·比尔 Will Beall / 杰里·西格尔 Jerry Siegel / 乔·舒斯特 Joe Shuster / 英语,2021,USA,Movie,English,Sci-Fi,"['Action', 'Sci-Fi', 'Fantasy', '1Adventure']",,,242.0
35076756,"刺客俱乐部 / Assassin Club
                             / 杀手迴战(台)",2023-01-18(埃及) / 2023-04-14(英国) / 亨利·戈尔丁 / 丹妮拉·曼希沃 / 山姆·尼尔 / 劳米·拉佩斯 / 吉米·让-刘易斯 / 里纳特·希什马塔林 / 阿娜斯塔西亚·多阿加 / 克劳迪奥·德尔·法尔科 / 希娜·郝 / 美国 / 意大利 / 卡米尔·狄拉玛 / 134分钟 / 刺客俱乐部 / 动作 / Thomas Dunn / 英语,2023,UK,Movie,English,Action,['Action'],,,134.0
35082407,"好想做一次 第二季 / Never Have I Ever Season 2
                             / 我从来没有",2021-07-15(美国) / 麦特里伊·拉玛克里斯南 / 芮查·莫佳妮 / 嘉伦·李维森 / 达伦·巴内特 / 李·罗德里格斯 / 雷蒙娜·杨 / 约翰·麦肯罗 / 普娜·贾甘纳坦 / 梅根·苏丽 / 亚当·沙皮罗 / 水源士郎 / 凯利·苏利文 / 莉莉·D·摩尔 / 本杰明·诺里斯 / 森德希·拉玛莫西 / 迪诺·佩特拉 / 鲁西·科塔 / 克里斯蒂娜·卡尔切纳 / P·J·伯恩 / 安德鲁·T·李 / 科曼 / 马丁·马丁内兹 / 乌特卡什·安邦德卡尔 / 泰勒·阿尔瓦雷兹 / 吉吉·哈迪德 / 安迪·萨姆伯格 / 迪伦· 邰 / 美国 / 卡比尔·阿克塔 / 莉娜·汗 / 玛姬·盖瑞 / 特斯塔姆·莎佩罗 / 阿奴·瓦利亚 / 克莱尔·斯坎伦 / 朗·费希尔 / 好想做一次 / 30分钟 / 好想做一次 / 喜剧 / 敏迪·卡灵 Mindy Kaling / 阿克沙拉·塞卡 Akshara Sekar / 阿米娜·穆尼尔 Amina Munir / 亚伦·盖瑞 Aaron Geary / 本·斯坦纳 Ben Steiner / 玛丽娜·科肯伯格 / 万斯·斯特林格 Vance Stringer / 阿斯米塔·帕兰杰普 / 克里斯蒂娜·赫伊尔姆 / 大卫·金 David King / 克里斯·施莱彻 / 英语,2021,USA,TV Series,English,Comedy,['Comedy'],,,30.0
35087777,"长风渡

[可播放]",2023-06-18(中国大陆) / 白敬亭 / 宋轶 / 刘学义 / 张昊唯 / 张睿 / 赵子琪 / 张绍刚 / 沙溢 / 胡可 / 何晟铭 / 张棪琰 / 何中华 / 王策 / 吴冕 / 章呈赫 / 孔琳 / 程梓 / 王九胜 / 张晞临 / 丁勇岱 / 王瑞子 / 张维娜 / 李欣泽 / 赵圆瑗 / 聂子皓 / 艾米 / 李小胖 / 郭昊钧 / 赵奂然 / 邓凯 / 戴毅 / 卢禹豪 / 肖添仁 / 中国大陆 / 尹涛 / 剧情 / 古装 / 白锦锦 Jingjing Bai / 席如远 / 沈念青 Nianqing Shen / 孙霁雯 Jiwen Sun / 汉语普通话,2023,Mainland China,Movie,Mandarin,Costume,"['Drama', 'Costume']",,,
